temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
7,8,Nightmare Comes True,25 Sep. 2000,7.2,"The race is on, as the Z-Fighters search frantically for Dr. Gero's hidden laboratory! But rather than stop the androids before they're activated, Vegeta wants a challenge! DespiteTrunks' warning, he's chooses to fight the androids alone"
7,9,Goku's Assassin,26 Sep. 2000,7.3,"Dr. Gero escapes to his mountain hideout and brings his killer androids to life. Without the help of Goku, all hope seems lost. Dr. Gero appears one step closer to ultimate vengeance, but his evil creations have a vendetta of their own!"
7,10,Deadly Beauty,27 Sep. 2000,7.3,"Vegeta takes on Android 18, but finds himself seriously outmatched."
7,11,No Match for the Androids,28 Sep. 2000,7.2,The Z-Fighters are totally decimated by the androids.
7,12,Last Ditch Effort,29 Sep. 2000,6.8,"Vegeta, Trunks, Tien, and Piccolo realize a grim truth: unless they can increase their powers quickly, they'll have no chance against the androids. In a drastic move, Piccolo flies to Kami's Lookout and makes a most unexpected proposal!"
7,13,Closing In,2 Oct. 2000,6.7,"The androids hit the road in pursuit of Goku, but they're delayed by some hyperactive hoodlums. Krillin and Trunks race to move Goku to a safer hiding place, and Kami wrestles with Piccolo's difficult offer."
7,14,Unwelcome Discovery,3 Oct. 2000,6.9,Trunks must face the fact that he cannot change history and save his timeline.
8,1,Seized with Fear,4 Oct. 2000,7.1,"Trunks and Krillin join Bulma at the crash site of the mysterious time capsule and find an eerie clue: the shell of a large, locust-like creature! Whatever arrived in the time capsule isn't human, and it's on the loose!"
8,2,The Reunion,5 Oct. 2000,7.1,"An insect-like monster threatens to turn Gingertown into a ghastly graveyard! In response to this new menace, Kami fuses with Piccolo, and the resulting Super Namekian flies to Gingertown for a showdown of epic proportions!"
8,3,Borrowed Powers,6 Oct. 2000,7.2,Gingertown becomes a battlefield as Piccolo confronts Cell. This monster from the future gains his strength by sucking the life out of his victims! But that's not the creature's only talent. He also knows the Kamehameha Wave!
8,4,His Name Is Cell,9 Oct. 2000,6.9,"Heavily-armored tanks fail to halt Cell's rampage, and now it's up to Piccolo to stop the monster! As the Namekian fights for survival, Cell reveals that he's actually an android, the ultimate achievement of Dr. Gero!"
8,5,Piccolo's Folly,10 Oct. 2000,7.0,"Piccolo cleverly distracts Cell long enough to regenerate his arm. The Namekian is ready for another round, and Krillin and Trunks have arrived to provide backup! With the odds mounting against him, Cell makes a tactical decision."
8,6,Laboratory Basement,11 Oct. 2000,6.8,"With hopes of saving the future, Trunks and Krillin race to destroy Dr. Gero's lab. Meanwhile, Piccolo and Tien search for the elusive Cell. But how can they stop an enemy who knows their every move?"
8,7,Our Hero Awakens,12 Oct. 2000,7.0,"In South City, Cell plows through more civilians and accidentally runs into Krillin! Goku finally gets back on his feet, but with Cell and the other androids in full stride, can the Saiyan hero still make a difference?"
8,8,Time Chamber,13 Oct. 2000,6.9,"As Cell continues his deadly march, Goku hatches a plan to squeeze a year's worth of training into just one day! Back at Master Roshi's, the android trio arrives looking for Goku! Can Piccolo hold them off until the Saiyans return?"
8,9,The Monster Is Coming,16 Oct. 2000,7.1,"Behind the closed doors of the Hyperbolic Time Chamber, Vegeta and Trunks struggle to push past the level of Super Saiyan! Down on Earth, Piccolo challenges Android 17 to a battle!"
8,10,He's Here,17 Oct. 2000,7.2,"Stronger than ever after fusing with Kami, Piccolo leads the attack against the androids! It looks like the Super Namekian has things under control until Cell arrives on the battlefield! Can anyone stop this hideous monster?!"
8,11,Up to Piccolo,18 Oct. 2000,7.2,"Just as Cell is about to absorb Android 17, Piccolo bravely steps in and foils the monster's plan! Does the Super Namekian really have a chance at stopping Cell on his own?! Or is he simply putting off the inevitable?"
8,12,Silent Warrior,19 Oct. 2000,7.2,"When Android 16 claims to be as strong as Cell, it seems like a wild boast! But after he launches an offensive that throws Cell against the ropes, it becomes clear that the big android has the power to back up his words!"
8,13,"Say Goodbye, 17",20 Oct. 2000,6.9,"It's android against android as 16 clashes with Cell. Android 16 is the stronger fighter, but Cell is far too driven to be stopped now! With an underheanded attack, Cell moves one step closer to his gruesome transformation!"
9,1,Sacrifice,23 Oct. 2000,7.4,"With an onslaught of psychic blasts, Tien gives Androids 16 and 18 a chance to escape, but the powerful attack rapidly drains his strength. Tien may have saved the androids, but can he save himself?"
