temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
4,10,Battle Lines,13 Mar. 2020,8.9,Hinata's shoes suddenly go missing before the team's first game. Kiyoko embarks on the task of retrieving the shoes as she remembers how she first became the manager of the team. Karasuno faces Tsubakihara Academy in their first game.
4,11,A Chance to Connect,20 Mar. 2020,9.0,"Karasuno faces off against Tsubakihara Academy. At first, Kageyama isn't able to get used to the new venue, but he and Hinata do their quick attack and the crowd is in awe. Tsubakihara has a rather unique secret weapon."
4,12,Vivid,27 Mar. 2020,9.0,Hinata gets to see Hoshiumi in action for the first time.
4,13,The Second Day,3 Apr. 2020,9.3,"Karasuno begin to prepare against Miya Atsumu's Team, Inarizaki, the second most likely team to win the entire high school national tournament."
4,14,Rhythm,2 Oct. 2020,8.9,The first set between Karasuno and Inarizaki High takes place.
4,15,Found,9 Oct. 2020,7.8,Karasuno begins to struggle against the Miya twins when they begin to use Hinata and Kageyama's Minus tempo quick attack against them.
4,16,Broken Heart,16 Oct. 2020,9.5,Tanaka struggles in the first set against Inarizaki High.
4,17,Cats vs. Monkeys,23 Oct. 2020,8.0,Nekoma play against a challenging opponent. Will they prevail?
4,18,Trap,30 Oct. 2020,8.7,"Nekoma faces off in the second set against Sarukawa tech in one of their most challenging sets yet. Sarukawa tech's plan on taking out Nekoma's setter, Kenma, gets set in motion."
4,19,Episode #4.19,6 Nov. 2020,,"Karasuno are in the midst of the second set against Inarizaki. Karasuno's line of defense begin struggling when Miya Atsumu begins to target his powerful jump float serves at Karasuno's Libero, Yuu Nishinoya."
4,20,Episode #4.20,13 Nov. 2020,,
4,21,Episode #4.21,20 Nov. 2020,,
4,22,Episode #4.22,27 Nov. 2020,,
4,23,Episode #4.23,4 Dec. 2020,,
4,24,Episode #4.24,11 Dec. 2020,,
4,25,Episode #4.25,18 Dec. 2020,,
